Supplier ID,Shape,Weight,Color,Clarity,Total Price,Lot Number,Stock Number,Lab,Cert #,Certificate Image,2nd Image,Dimension,Depth %,Table %,Crown Angle,Crown %,Pavilion Angle,Pavilion %,Girdle Thinnest,Girdle Thickest,Girdle %,Culet Size,Culet Condition,Polish,Symmetry,Fluor Color,Fluor Intensity,Enhancements,Remarks,Availability,Is Active,FC-Main Body,FC- Intensity,FC- Overtone,Matched Pair,Separable,Matching Stock #,Pavilion,Syndication,Cut Grade,External Url,Lab Grown/Natural
89782,Round,2.01,H,SI2,10371.60,,S1278109,GIA,6532733571,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33731919913&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798418135&PhysicalType=MAIN,7.99|8.03|5.06,63.20,57.00,36.50,16.00,41.20,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"SI2++; 100% I CLN; Tbl Mostly Cln; Almost No Blk; AMAZING BUDGTED STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/Zs33RLPqld%2540gmdvWHh72xg--,NATURAL
89782,Round,2.01,G,SI1,13507.20,,S1278116,GIA,6545059383,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746951166&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798418136&PhysicalType=MAIN,8.09|8.14|4.95,60.90,56.00,34.50,15.00,40.60,42.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI1++; 100% I CLN; No Blk; Tbl Mostly Cln; Beautiful Budgeted GSI1 Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/f4vRkRNa*kLF4QPn*ymB3w--,NATURAL
89782,Marquise,1.21,D,VS2,6897.00,,S1279309,GIA,6542009798,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33731919914&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798817774&PhysicalType=MAIN,11.09|5.54|3.37,60.80,63.00,,,,,Medium,Thick,,None,,Excellent,Very Good,,Faint,,"",On Memo,Y,,,,False,True,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/*jT4JSkOBG5A7Ejta1IVWw--,NATURAL
89782,Round,2.70,J,VS2,17749.80,,S1281809,GIA,2536980015,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33731919915&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798817775&PhysicalType=MAIN,8.84|8.89|5.55,62.60,58.00,35.00,14.50,41.40,44.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"VS2+++ Like VS1; 100% I CLN; No Blk; Faces J+++; AMAZING STONE; MUST SEE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/MXsc3W9F7D8Msc0UZlMl1A--,NATURAL
89782,Marquise,1.01,F,SI2,2969.40,,S1283716,GIA,7546112228,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746951167&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798817776&PhysicalType=MAIN,10.05|5.25|3.32,63.10,58.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"SI2+++ IS SI1; 100% I CLN; Tbl Cln; No Blk; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/04MUUO3tp7q%2540XboKfthtvw--,NATURAL
89782,Round,2.01,H,VS2,15255.90,,S1283816,GIA,6532479155,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746951168&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798418138&PhysicalType=MAIN,8.01|8.07|5.03,62.50,59.00,35.00,14.50,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"VS2+++ Like VS1; No Blk; 100% I CLN; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/SL2q4sUwIalXur9F1G8LgQ--,NATURAL
89782,Old Miner,2.51,L,VS2,11859.75,,S1285109,GIA,7543085709,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33731919916&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33800155369&PhysicalType=MAIN,9.28|6.74|4.7,69.80,56.00,,,,,Slightly Thick,Extremely Thick,,Slightly Large,,Excellent,Excellent,,Faint,,"",On Memo,Y,,,,False,True,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/2wCdJQM6J7WRHT7dCAx8Yw--,NATURAL
89782,Round,0.91,G,SI1,2256.80,,S1286420,GIA,6502988464,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32628998388&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32643238214&PhysicalType=MAIN,6.16|6.19|3.86,62.50,58.00,35.00,14.50,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1++; NO BLK; 100% EYE CLN",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=L640-901350,NATURAL
89782,Round,2.02,H,VS2,14402.60,,S1291209,GIA,1548059000,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33731919917&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798418140&PhysicalType=MAIN,8.01|8.06|5.05,62.90,57.00,36.00,15.50,41.20,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"VS2+++ IS VS1; Tbl Cln; No Blk; Slight Tint; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/eHWbSX%2540hApevRaMMxuP*lw--,NATURAL
89782,Marquise,2.01,D,SI2,16355.37,,S1293416,GIA,1543176960,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746951169&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33798817770&PhysicalType=MAIN,12.78|6.55|4.14,63.10,59.00,,,,,Medium,Thick,,None,,Excellent,Very Good,Blue,Medium,,"FloNoSho; SI2++; 100% I CLN; Video Makes Stone Look Worse; MUST SEE; Amazing Stone!",On Memo,Y,,,,False,True,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/APxWxEMO3*E0fdGS*%2540nCZA--,NATURAL
89782,Round,1.40,I,SI2,3572.80,,S133231,GIA,6512230183,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32733009649&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32744560213&PhysicalType=MAIN,7.14|7.18|4.46,62.30,58.00,35.50,15.00,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; Tbl Cln; No Blk; REAL H&A; Amazing Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M109-921447,NATURAL
89782,Round,3.70,F,SI1,56277.00,,S1382117,GIA,5516189522,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32695919276&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32733435303&PhysicalType=MAIN,9.79|9.86|6.17,62.70,58.00,36.00,15.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI1++; 100% I CLN; Tbl Mostly Cln; Almost No Blk; AMAZING STONE and SIZE!",On Memo,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M119-611436,NATURAL
89782,Round,2.01,D,SI2,15444.84,,S1403610,GIA,5516128455,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32677475258&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32744560215&PhysicalType=MAIN,8.01|8.05|5.06,63.00,57.00,36.50,16.00,41.00,43.50,Medium,,,None,,Excellent,Excellent,,None,,"Solid SI2; 100% I CLN; White TWinning Wisps; Beautiful Higher Color SI2!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M112-871371,NATURAL
89782,Oval,1.20,D,SI2,4165.20,,S143531,GIA,7516285052,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32733017851&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32745576658&PhysicalType=MAIN,8.78|6.1|3.54,58.00,59.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI2++; 100% I CLN; No Black; Nice Spread; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M120-841425,NATURAL
89782,Round,1.51,E,SI2,7084.92,,S1437717,GIA,1513123331,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32695919277&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32744560218&PhysicalType=MAIN,7.28|7.34|4.56,62.40,57.00,35.00,15.00,41.00,43.50,Slightly Thick,,,None,,Excellent,Excellent,,None,,"SI2+++; 100% I CLN; Tbl Cln; No Blk; AMAZING STONE!",On Memo,Y,,,,True,True,A312413,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=L634-641358,NATURAL
89782,Oval,1.50,H,SI2,6318.00,,S153431,GIA,7512251632,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32733017854&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32745576660&PhysicalType=MAIN,9.86|6.17|3.86,62.50,63.00,,,,,Thin,Thick,,None,,Excellent,Very Good,,Faint,,"SI2++; 100% I CLN; No Blk; Tbl Mostly Cln; HUGE HUGE LOOK Like 1.9cts!!! AMAZING STONE; NO DISCOUNT",Guaranteed Available,Y,,,,True,True,S975605,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M109-531434,NATURAL
89782,Round,0.80,F,SI1,1760.00,,S1791417,GIA,2516101570,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32695919282&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32743951322&PhysicalType=MAIN,5.97|6|3.66,61.20,57.00,33.00,14.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"",On Memo,Y,,,,True,True,PR591506,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M100-531373,NATURAL
89782,Round,0.90,E,VS2,2673.00,,S1924124,GIA,7511207497,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32714803032&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32743951324&PhysicalType=MAIN,6.15|6.18|3.85,62.40,58.00,36.00,15.00,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"VS2++; 100% I CLN; Tbl Cln; No Blk; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M120-421466,NATURAL
89782,Round,0.70,F,VS2,1522.50,,S1929617,GIA,2517170748,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32695919287&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32733564032&PhysicalType=MAIN,5.64|5.66|3.55,62.70,56.00,36.00,16.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"",Guaranteed Available,Y,,,,True,True,S328421,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M120-911451,NATURAL
89782,Round,1.59,D,VS2,12783.60,,S1960,GIA,6535005671,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33445538658&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33459936877&PhysicalType=MAIN,7.41|7.46|4.63,62.30,57.00,36.50,16.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"VS2+++ IS VS1; 100% I CLN; No Black; Tbl Mostly Cln; AMAZING Stone!; USE FOR VS1 CALLS! Close To H&A",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/kGUJecuMmA3YO7hHcAUutA--,NATURAL
89782,Oval,3.01,J,VS2,23491.55,,S1960917,GIA,5516131027,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32695919288&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32745576662&PhysicalType=MAIN,11.39|8.1|5.06,62.40,63.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"J++; Faces Like I+; 100% I CLN; French Culet; NO BOW-TIE; AMAZING STONE!",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M109-951361,NATURAL
89782,Oval,1.70,G,SI2,9329.60,,S1987124,GIA,6512205067,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32714803034&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32745576663&PhysicalType=MAIN,10.35|6.48|3.94,60.70,62.00,,,,,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M116-421410,NATURAL
89782,Round,2.01,E,SI1,18572.40,,S2058,GIA,2534025132,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33445538661&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33459936880&PhysicalType=MAIN,7.99|8.05|5.03,62.70,55.00,36.50,16.50,40.60,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FloNoSho; SI1++++ Like VS2; Tbl Cln; No Blk; 1000% I CLN; CAN BE USED FOR VS1-VS2 CALLS!!! MUST SEE",On Memo,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/1k0K4ZqaivYTeDPvY04lEw--,NATURAL
89782,Round,1.01,G,SI1,2774.47,,S2126,GIA,7536170150,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33445538663&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33459936882&PhysicalType=MAIN,6.36|6.41|4.03,63.00,57.00,35.50,15.50,41.40,44.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1++; 100% I CLN; Tbl Cln; No Blk; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/xTb0b94%2540JWe4FLSa3xLIBQ--,NATURAL
89782,Round,1.00,E,SI1,3744.00,,S214228,GIA,7513400097,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819281849&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32835612639&PhysicalType=MAIN,6.39|6.44|3.97,61.90,58.00,35.00,14.50,41.20,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++; LIKE VS2!; Tbl Cln; No Blk; 100% I CLN; AMAZING STONE!!!",On Memo,Y,,,,True,True,PR554706,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M520-971434,NATURAL
89782,Oval,5.03,H,SI2,74242.80,,S214728,GIA,5232497508,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540100&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32842040121&PhysicalType=MAIN,13.69|9.77|5.97,61.10,63.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; No Blk; NO Bow-Tie; AMAZING MAKE! MUST SEE!!!",Guaranteed Available,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=L292-541344,NATURAL
89782,Oval,1.30,E,VS1,7898.80,,S215314,GIA,6512398689,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32771808510&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32806723340&PhysicalType=MAIN,9.49|5.97|3.65,61.10,63.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"VS1+; No Blk; No Bow-Tie; HUGE LOOK LIKE 1.5cts; AMAZING MAKE!",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M523-601599,NATURAL
89782,Round,1.30,E,VS1,6045.00,,S2194,GIA,7533169420,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33445538665&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33459936885&PhysicalType=MAIN,6.93|6.97|4.33,62.20,58.00,36.00,15.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; VS1+; Real H&A; Amazing Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/NH6k70xG5eKWo9whG7JBDw--,NATURAL
89782,Oval,2.01,E,SI2,14279.04,,S219807,GIA,7512314525,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32752446180&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32807051911&PhysicalType=MAIN,10.19|7.28|4.47,61.30,63.00,,,,,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI2++; Tbl Cln; 100% I CLN; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M520-451473,NATURAL
89782,Round,2.20,D,SI2,12927.20,,S221314,EGLUSA,926480901,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32997122013&PhysicalType=MAIN,8.24|8.31|5.17,62.50,58.00,36.00,15.50,41.20,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"Better Then Some GIA SI2s!; This is EGLUSA; Eye Clean; Light White Twinning; AMAZING STONE!",On Memo,Y,,,,False,True,,,,Ideal,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M136-651404,NATURAL
89782,Round,2.01,I,SI2,7211.88,,S224114,IGI,681543586,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32944759312&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32944759313&PhysicalType=MAIN,8.04|8.1|4.99,61.70,57.00,35.30,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,Very Slight,,"SI2+; 100% I CLN; Tbl Mostly Cln; Prongable V. Light Blk; AMAZING BUDGETED STONE!; REAL H&A",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/s224114.mp4,NATURAL
89782,Oval,4.03,J,SI1,42657.55,,S225107,GIA,5232488147,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32752446183&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32807284782&PhysicalType=MAIN,13.3|8.77|5.49,62.50,62.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++; 100% I CLN; J+; AMAZING AMAZING MAKE; No Black; Tbl Mostly Cln; BIG LOOK!; MUST SEE!",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M114-421470,NATURAL
89782,Round,1.00,D,SI1,4212.00,,S225828,GIA,6512464728,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540105&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32918083618&PhysicalType=MAIN,6.35|6.4|4.01,62.90,58.00,34.50,14.50,41.60,44.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++; Like VS2; No Blk; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M122-941424,NATURAL
89782,Round,1.70,F,SI2,6745.60,,S228814,IGI,681543585,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32944759315&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32944759317&PhysicalType=MAIN,7.54|7.61|4.77,62.90,57.00,36.50,16.00,41.00,43.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,Very Slight,,"100% I CLN; No Blk; White Twinning; AMAZING BUDGET STONE!",Guaranteed Available,Y,,,,True,True,RC55707,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/s228814.mp4,NATURAL
89782,Radiant,3.01,H,VS2,40650.05,,S229407,GIA,6515325687,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32752446186&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32787566209&PhysicalType=MAIN,11.02|6.96|4.78,68.60,69.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"VS2++; Tbl Mostly Cln; Tiny Blk; HUGE LOOK like 3.75cts!!!; MUST SEE!",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M139-961486,NATURAL
89782,Round,1.01,E,SI2,2379.56,,S230728,GIA,6511420404,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540109&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32836123731&PhysicalType=MAIN,6.37|6.4|3.98,62.30,57.00,36.50,16.00,40.60,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"SI2+; 100% I CLN; Tbl Mostly Cln; No Blk; Light Twinning; Beautiful Stone! REAL H&A",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M530-701566,NATURAL
89782,Round,1.54,H,VS2,7407.40,,S232128,GIA,7518488974,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540110&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32837101383&PhysicalType=MAIN,7.41|7.44|4.53,61.00,60.00,35.00,14.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"VS2++; 100% I CLN; No Blk; Tbl Mostly Cln; Amazing Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M145-501534,NATURAL
89782,Round,1.00,F,SI1,3375.00,,S236928,GIA,2517474474,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33824156946&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33824156947&PhysicalType=MAIN,6.36|6.39|3.95,62.00,59.00,36.00,15.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++; 100% I CLN; Tbl Cln; No Blk; AMAZING STONE!l REAL H&A",On Memo,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M529-641511,NATURAL
89782,Round,1.50,D,SI1,7951.50,,S240628,GIA,6502509632,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540114&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32837101384&PhysicalType=MAIN,7.26|7.3|4.53,62.30,59.00,36.00,15.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI1++; Tbl Cln; No Blk; Amazing Stone!",Guaranteed Available,Y,,,,True,True,S385307,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=L596-921087,NATURAL
89782,Round,1.80,G,SI1,11070.00,,S244321,GIA,1515350867,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32790172054&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32803275938&PhysicalType=MAIN,7.72|7.78|4.87,62.80,56.00,35.00,15.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1++; 100% I CLN; No Blk; VERY light twinning; Is Popping!; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M124-541459,NATURAL
89782,Oval,2.50,I,VS2,21150.00,,S248028,GIA,2514420512,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32819540117&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32842040128&PhysicalType=MAIN,11.2|7.69|4.7,61.00,63.00,,,,,Thin,Slightly Thick,,None,,Excellent,Very Good,,Faint,,"VS2++; Faces I+; 100% I CLN; Tbl Mostly Cln; NO Blk; Amazing Stone!",On Memo,Y,,,,False,True,,,,,https://sjmedia.blob.core.windows.net/img/images/Vision360.html?d=M139-701552,NATURAL
